 25 декабря ,знаменитые украинцы,Григорий Веревка (1895),http://www.calendarium.com.ua/grigorii_verevka_1895
 25 декабря ,знаменитые украинцы,Орест Левицкий (1848),http://www.calendarium.com.ua/orest_levitskii_1848
 26 декабря ,знаменитые украинцы,Евгений Плужник (1898),http://www.calendarium.com.ua/evgenii_pluzhnik_1898
 26 декабря ,исторические события,Советские военные начали Керченско-Феодосийскую операцию (1941),http://www.calendarium.com.ua/sovetskie_voennye_nachali_kerchenskofeodosiiskuyu_operatsiyu_1941
 26 декабря ,именины,Евгений,http://www.calendarium.com.ua/imenini_evgenii
 26 декабря ,именины,Василий,http://www.calendarium.com.ua/imenini_vasilii
 26 декабря ,знаменитые украинцы,Юрий Асеев (1917),http://www.calendarium.com.ua/yurii_aseev_1917
 26 декабря ,именины,Анастасия,http://www.calendarium.com.ua/imenini_anastasiya
 26 декабря ,именины,Александр,http://www.calendarium.com.ua/imenini_aleksandr
 26 декабря ,именины,Николай,http://www.calendarium.com.ua/imenini_nikolai
 26 декабря ,исторические события,Состоялось переголосование второго тура выборов Президента Украины (2004),http://www.calendarium.com.ua/sostoyalos_peregolosovanie_vtorogo_tura_vyborov_prezidenta_ukrainy_2004
 26 декабря ,именины,Алексей,http://www.calendarium.com.ua/imenini_aleksei
 26 декабря ,знаменитые украинцы,Евгений Лазаренко (1912),http://www.calendarium.com.ua/evgenii_lazarenko_1912
 26 декабря ,именины,Владимир,http://www.calendarium.com.ua/imenini_vladimir
 27 декабря ,исторические события,Постановление ЦИК и СНК СССР о введении единой паспортной системы (1932),http://www.calendarium.com.ua/postanovlenie_tsik_i_snk_sssr_o_vvedenii_edinoi_pasportnoi_sistemy_1932
 27 декабря ,знаменитые украинцы,Иван Алчевский (1876),http://www.calendarium.com.ua/ivan_alchevskii_1876
 27 декабря ,именины,Николай,http://www.calendarium.com.ua/imenini_nikolai
 27 декабря ,исторические события,Создали Украинскую Красную армию (1918),http://www.calendarium.com.ua/sozdali_ukrainskuyu_krasnuyu_armiyu_1918
 28 декабря ,исторические события,УССР подписала с РСФСР Союзный договор (1920),http://www.calendarium.com.ua/ussr_podpisala_s_rsfsr_soyuznyi_dogovor_1920
 28 декабря ,именины,Степан,http://www.calendarium.com.ua/imenini_stepan
 28 декабря ,исторические события,Киевская биржа труда ассигновала 7 миллиардов рублей для организации школ по ликвидации безграмотности (1922),http://www.calendarium.com.ua/kievskaya_birzha_truda_assignovala_7_milliardov_rublei_dlya_organizatsii_shkol_po_likvidatsii_bezgramotnosti_1922
 28 декабря ,именины,Василий,http://www.calendarium.com.ua/imenini_vasilii
 28 декабря ,знаменитые украинцы,Даниил Заболотный (1866),http://www.calendarium.com.ua/daniil_zabolotnyi_1866
 28 декабря ,именины,Яна,http://www.calendarium.com.ua/imenini_yana
 28 декабря ,именины,Александр,http://www.calendarium.com.ua/imenini_aleksandr
 28 декабря ,именины,Павел,http://www.calendarium.com.ua/imenini_pavel
 29 декабря ,исторические события,Открыли Днепропетровский метрополитен (1995),http://www.calendarium.com.ua/otkryli_dnepropetrovskii_metropoliten_1995
 29 декабря ,знаменитые украинцы,Владимир Симиренко (1891),http://www.calendarium.com.ua/vladimir_simirenko_1891
 29 декабря ,исторические события,Под Харьковом основали детскую Коммуну им. Ф. Дзержинского (1927),http://www.calendarium.com.ua/pod_harkovom_osnovali_detskuyu_kommunu_im_f_dzerzhinskogo_1927
 29 декабря ,именины,София,http://www.calendarium.com.ua/imenini_sofiya
 29 декабря ,знаменитые украинцы,Николай Стражеско (1876),http://www.calendarium.com.ua/nikolai_strazhesko_1876
 29 декабря ,праздники украины,День информационно-медийных структур Министерства обороны и Вооруженных Сил Украины,http://www.calendarium.com.ua/den_informatsionnomediinyh_struktur_ministerstva_oborony_i_vooruzhennyh_sil_ukrainy
 29 декабря ,именины,Николай,http://www.calendarium.com.ua/imenini_nikolai
 29 декабря ,именины,Илья,http://www.calendarium.com.ua/imenini_ilya
 29 декабря ,именины,Владимир,http://www.calendarium.com.ua/imenini_vladimir
 29 декабря ,исторические события,Смертную казнь в Украине признали неконституционной (1999),http://www.calendarium.com.ua/smertnuyu_kazn_v_ukraine_priznali_nekonstitutsionnoi_1999
 30 декабря ,именины,Денис,http://www.calendarium.com.ua/imenini_denis
 30 декабря ,именины,Никита,http://www.calendarium.com.ua/imenini_nikita
 30 декабря ,именины,Николай,http://www.calendarium.com.ua/imenini_nikolai
 30 декабря ,знаменитые украинцы,Сергей Королев (1906),http://www.calendarium.com.ua/sergei_korolev_1906
 30 декабря ,исторические события,В Киеве напечатали первую книгу - «Часослов» (1616),http://www.calendarium.com.ua/v_kieve_napechatali_pervuyu_knigu__chasoslov_1616
 30 декабря ,именины,Александр,http://www.calendarium.com.ua/imenini_aleksandr
 30 декабря ,именины,Иван,http://www.calendarium.com.ua/imenini_ivan
 30 декабря ,исторические события,В Харькове создали первое советское правительство Украины (1917),http://www.calendarium.com.ua/v_harkove_sozdali_pervoe_sovetskoe_pravitelstvo_ukrainy_1917
 30 декабря ,исторические события,Вышла книга И. Дзюбы «Интернационализм или русификация?» (1965),http://www.calendarium.com.ua/vyshla_kniga_i_dzyuby_internatsionalizm_ili_rusifikatsiya_1965
 30 декабря ,именины,Сергей,http://www.calendarium.com.ua/imenini_sergei
 31 декабря ,именины,Владимир,http://www.calendarium.com.ua/imenini_vladimir
